image,method,raw_bytes,out_bytes,encode_ms,decode_ms,encode_throughput_mbps,decode_throughput_mbps,ratio,bpp,lossless
ph_kloppenheim_06_puresky_1k.exr,zstd_3,8388608,5347550,93.811333,45.820958,89.41998510990136,183.07360575045158,1.5686824807622182,81.59713745117188,True
ph_kloppenheim_06_puresky_1k.exr,zstd_19,8388608,5238373,3587.270666,49.780333,2.338437430859866,168.5124926745669,1.601376610638456,79.93122863769531,True
ph_kloppenheim_06_puresky_1k.exr,zstd_22,8388608,5238373,3696.816209,47.684583,2.2691439135052764,175.9186611739899,1.601376610638456,79.93122863769531,True
ph_kloppenheim_06_puresky_1k.exr,xz_9,8388608,4398124,4660.530834,442.702417,1.7999254374206763,18.94863835812308,1.9073150279528273,67.11004638671875,True
ph_kloppenheim_06_puresky_1k.exr,bzip2_9,8388608,5722901,710.039916,619.117042,11.814276649765139,13.54930882358105,1.4657964553292115,87.32453918457031,True
ph_kloppenheim_06_puresky_1k.exr,lz4_9,8388608,6591854,201.438083,33.3625,41.64360519654071,251.43823154739604,1.2725718743163912,100.58370971679688,True
ph_kloppenheim_06_puresky_1k.exr,zfp,8388608,6060456,46.849542,64.602541,179.0542157274451,129.8495054552111,1.3841545916676896,92.4752197265625,True
ph_kloppenheim_06_puresky_1k.exr,blosc_zstd9_shuf,8388608,4519695,423.559958,8.9965,19.805007157924024,932.4301672872784,1.8560119654091702,68.96507263183594,True
ph_kloppenheim_06_puresky_1k.exr,blosc_zstd9_bitshuf,8388608,4004084,448.96475,10.118625,18.684335462862062,829.0264734585974,2.0950129917354383,61.09747314453125,True
ph_kloppenheim_06_puresky_1k.exr,blosc_zstd9_noshuf,8388608,5133612,565.078,12.029,14.845044400949957,697.3653670296783,1.6340557097030317,78.33270263671875,True
ph_kloppenheim_06_puresky_1k.exr,blosc_lz4hc9_shuf,8388608,5506872,69.014416,5.92975,121.54863412884636,1414.6646991863063,1.5232981627319466,84.0281982421875,True
ph_kloppenheim_06_puresky_1k.exr,blosc_lz4_shuf,8388608,5757046,7.193833,8.090333,1166.0832271196732,1036.8680745279582,1.457102826692717,87.84555053710938,True
ph_kloppenheim_06_puresky_1k.exr,planes_zstd19,8388608,4513003,1618.017166,168.823042,5.1844987656948005,49.688762272154776,1.8587641089536169,68.86296081542969,True
ph_kloppenheim_06_puresky_1k.exr,our_v0_passthrough,8388608,8388629,11.852875,7.951458,707.7277031943727,1054.9773387471832,0.9999974966111864,128.0003204345703,True
ph_kloppenheim_06_puresky_1k.exr,our_v1a_rans_static,8388608,8388642,87.252208,99.772708,96.1420712699901,84.0771807055693,0.9999959469005829,128.00051879882812,True
ph_kloppenheim_06_puresky_1k.exr,our_v1b_rans_order0,8388608,6633404,123.354666,120.319334,68.00397805787095,69.7195348504838,1.2646007992276664,101.21771240234375,True
ph_kloppenheim_06_puresky_1k.exr,our_v1c_rans_order1,8388608,5924495,123.614458,430.417625,67.86105877679778,19.48946212414048,1.415919500311841,90.40061950683594,True
ph_kloppenheim_06_puresky_1k.exr,our_v2a_bitshuf_order0,8388608,5869201,201.195375,186.015292,41.69384112333596,45.096335413112165,1.4292589400158557,89.55690002441406,True
ph_kloppenheim_06_puresky_1k.exr,our_v2b_bitshuf_order1,8388608,4295926,222.177333,286.884625,37.75636284192861,29.24035402733764,1.9526891291889106,65.55062866210938,True
ph_kloppenheim_06_puresky_1k.exr,our_v4a_pred_order0,8388608,4827858,174.03925,165.236167,48.19951821212743,50.767384358413494,1.737542404934031,73.66726684570312,True
ph_kloppenheim_06_puresky_1k.exr,our_v4b_pred_order1,8388608,4728802,169.462208,302.1565,49.501349587041844,27.76246084396662,1.7739393613858225,72.15579223632812,True
ph_kloppenheim_06_puresky_1k.exr,our_v4c_pred_bitshuf_order0,8388608,4754106,225.099584,224.752167,37.2662083640279,37.323813656488575,1.764497468083379,72.54190063476562,True
ph_kloppenheim_06_puresky_1k.exr,our_v4d_pred_bitshuf_order1,8388608,4192848,285.264708,340.640792,29.40639961673773,24.625964350153343,2.000694515994856,63.977783203125,True
ph_kloppenheim_06_puresky_1k.exr,our_v3a_rct_order1,8388608,6015692,120.396792,371.4875,69.67468036855998,22.581131262828492,1.394454370336779,91.79217529296875,True
ph_kloppenheim_06_puresky_1k.exr,our_v3b_rct_bitshuf_order1,8388608,4295927,216.025375,265.901166,38.83158633563303,31.547842103106838,1.952688674644611,65.55064392089844,True
ph_kloppenheim_06_puresky_1k.exr,our_v3c_rct_pred_bitshuf_order1,8388608,4324816,242.801125,310.00725,34.54929626046831,27.059392965809668,1.93964506235641,65.991455078125,True
ph_spruit_sunrise_1k.exr,exr_none,6291456,6300465,20.587417,5.081542,305.5971518913713,1238.0997736513839,0.9985701055398292,96.13746643066406,True
ph_spruit_sunrise_1k.exr,exr_rle,6291456,6285679,29.109583,7.987833,216.13006273569772,787.6298866037886,1.0009190733411617,95.91184997558594,True
ph_spruit_sunrise_1k.exr,exr_zips,6291456,2248996,44.088458,9.104166,142.70074947960302,691.0524258894226,2.797450951446779,34.31695556640625,True
ph_spruit_sunrise_1k.exr,exr_zip,6291456,1763123,25.770458,7.602541,244.1344271025373,827.5464742643281,3.568359099166649,26.903121948242188,True
ph_spruit_sunrise_1k.exr,exr_piz,6291456,1375103,24.761666,9.801625,254.0804806914042,641.8788721257955,4.575261634946618,20.982406616210938,True
ph_spruit_sunrise_1k.exr,jxl_e3_ll,6291456,4036331,242.963375,131.294834,25.894668280764538,47.91853425093633,1.558706657110133,61.58952331542969,False
ph_spruit_sunrise_1k.exr,jxl_e7_ll,6291456,3194350,666.977042,148.575708,9.43279244085286,42.34511875925235,1.9695574999608685,48.741912841796875,False
ph_spruit_sunrise_1k.exr,jxl_e3_nl,6291456,994696,243.571334,140.915416,25.830034662453343,44.64703847590388,6.3250038202626735,15.1778564453125,False
ph_spruit_sunrise_1k.exr,jxl_e7_nl,6291456,906964,1624.29625,158.649417,3.87334268610175,39.65634490796774,6.9368310098306,13.83917236328125,False
ph_spruit_sunrise_1k.exr,zstd_3,6291456,1691578,64.787125,40.211208,97.10966492184983,156.4602585428421,3.719282232329813,25.811431884765625,True
ph_spruit_sunrise_1k.exr,zstd_19,6291456,1274978,3115.651416,47.029834,2.0193067708701595,133.77584960219082,4.93456043947425,19.454620361328125,True
ph_spruit_sunrise_1k.exr,zstd_22,6291456,1273124,3641.958917,47.13125,1.7274923038347938,133.48799363479645,4.941746444179828,19.42633056640625,True
ph_spruit_sunrise_1k.exr,xz_9,6291456,1094728,4080.778208,173.960584,1.5417294641659682,36.1659857384705,5.747049495399771,16.7042236328125,True
ph_spruit_sunrise_1k.exr,bzip2_9,6291456,1168716,729.959375,289.805875,8.618912525097715,21.70920793099864,5.383220559999178,17.83319091796875,True
ph_spruit_sunrise_1k.exr,lz4_9,6291456,2014764,461.983667,33.149917,13.61835157691841,189.78798649782442,3.1226764027945704,30.74285888671875,True
ph_spruit_sunrise_1k.exr,zfp,6291456,2554776,31.555375,38.7595,199.37826756931267,162.32036016976483,2.4626252947420832,38.9827880859375,True
ph_spruit_sunrise_1k.exr,blosc_zstd9_shuf,6291456,1205853,306.002417,5.274417,20.56015132717073,1192.8249131610187,5.217431975539307,18.399856567382812,True
ph_spruit_sunrise_1k.exr,blosc_zstd9_bitshuf,6291456,1245582,199.937,7.318667,31.467192165532143,859.6450692455335,5.05101711489087,19.006072998046875,True
ph_spruit_sunrise_1k.exr,blosc_zstd9_noshuf,6291456,1313615,720.485625,7.854208,8.732243616935452,801.0299701764965,4.789421558066861,20.044174194335938,True
ph_spruit_sunrise_1k.exr,blosc_lz4hc9_shuf,6291456,1403465,84.343791,4.685541,74.59299523304567,1342.7384372476947,4.482802207393843,21.415176391601562,True
ph_spruit_sunrise_1k.exr,blosc_lz4_shuf,6291456,1624796,5.547042,5.632584,1134.2001737142066,1116.9750863901897,3.8721513346906318,24.79241943359375,True
ph_spruit_sunrise_1k.exr,planes_zstd19,6291456,1203130,1013.586916,107.196708,6.207120376838014,58.690757555726435,5.229240397961982,18.358306884765625,True
ph_spruit_sunrise_1k.exr,our_v0_passthrough,6291456,6291477,15.375458,11.705417,409.18820109293654,537.4824322790038,0.9999966621510339,96.00032043457031,True
ph_spruit_sunrise_1k.exr,our_v1a_rans_static,6291456,6291490,74.104125,79.586834,84.90021304482039,79.05146723137649,0.999994595874745,96.00051879882812,True
ph_spruit_sunrise_1k.exr,our_v1b_rans_order0,6291456,3065110,95.289625,77.456708,66.02456458402476,81.22545048002813,2.052603658596266,46.769866943359375,True
ph_spruit_sunrise_1k.exr,our_v1c_rans_order1,6291456,2428626,100.082917,135.24025,62.862436353648654,46.52058836034391,2.590541318424492,37.057891845703125,True
ph_spruit_sunrise_1k.exr,our_v2a_bitshuf_order0,6291456,2533016,157.605542,132.445958,39.91900234066642,47.502061180304196,2.48378059988567,38.6507568359375,True
ph_spruit_sunrise_1k.exr,our_v2b_bitshuf_order1,6291456,1421798,174.301459,172.033125,36.09525724050308,36.57118941482926,4.4249998944997815,21.694915771484375,True
ph_spruit_sunrise_1k.exr,our_v4a_pred_order0,6291456,1676877,118.922083,120.289667,52.904017834938195,52.30254731688633,3.751888778962321,25.587112426757812,True
ph_spruit_sunrise_1k.exr,our_v4b_pred_order1,6291456,1700912,134.677667,170.449083,46.71491673522976,36.911058066531226,3.6988721344784445,25.953857421875,True
ph_spruit_sunrise_1k.exr,our_v4c_pred_bitshuf_order0,6291456,1765331,179.67275,154.641834,35.01619472067968,40.68404931100339,3.563895949258241,26.936813354492188,True
ph_spruit_sunrise_1k.exr,our_v4d_pred_bitshuf_order1,6291456,1475575,191.316458,204.699375,32.88507463377771,30.735101169703128,4.263731765582908,22.515487670898438,True
ph_spruit_sunrise_1k.exr,our_v3a_rct_order1,6291456,2647359,99.088208,142.963,63.49348854911172,44.00758238145534,2.3765027712524067,40.39549255371094,True
ph_spruit_sunrise_1k.exr,our_v3b_rct_bitshuf_order1,6291456,1452350,161.767458,176.285541,38.89197541819567,35.6890075289839,4.331914483423417,22.161102294921875,True
ph_spruit_sunrise_1k.exr,our_v3c_rct_pred_bitshuf_order1,6291456,1764832,193.058458,222.295084,32.58834689335393,28.30227230756034,3.564903628220703,26.92919921875,True
ph_studio_small_03_1k.exr,exr_none,6291456,6300023,20.846208,6.484458,301.80337834103926,970.2362171209992,0.9986401636946405,96.13072204589844,True
ph_studio_small_03_1k.exr,exr_rle,6291456,6299960,27.462583,4.748292,229.09192482003607,1324.9934923968449,0.9986501501596835,96.1297607421875,True
ph_studio_small_03_1k.exr,exr_zips,6291456,2566005,34.254542,9.243,183.66778922339702,680.6725089256736,2.4518486908638137,39.15412902832031,True
ph_studio_small_03_1k.exr,exr_zip,6291456,1999877,27.635416,6.893834,227.65917473433367,912.6207564614988,3.1459214741706614,30.515701293945312,True
ph_studio_small_03_1k.exr,exr_piz,6291456,1469189,24.968166,14.425833,251.97910010691214,436.1242778839877,4.2822645690922,22.418045043945312,True
ph_studio_small_03_1k.exr,jxl_e3_ll,6291456,4174600,260.795167,138.139667,24.124128036467795,45.5441665426919,1.5070799597566233,63.6993408203125,True
ph_studio_small_03_1k.exr,jxl_e7_ll,6291456,3505966,741.380292,144.814083,8.486138717051302,43.44505637618131,1.7945000037079653,53.496795654296875,True
ph_studio_small_03_1k.exr,jxl_e3_nl,6291456,856759,240.5015,127.621417,26.159737049457075,49.2978071227653,7.343320583734749,13.073104858398438,False
ph_studio_small_03_1k.exr,jxl_e7_nl,6291456,827844,1667.566166,157.014083,3.7728374011637267,40.06937390450511,7.599808659602534,12.63189697265625,False
ph_studio_small_03_1k.exr,zstd_3,6291456,1905701,66.117375,47.00225,95.15586485398129,133.85435803605148,3.3013867338055656,29.078689575195312,True
ph_studio_small_03_1k.exr,zstd_19,6291456,1478551,3151.289917,43.6185,1.996470069624508,144.23824753258367,4.255149805451419,22.560897827148438,True
ph_studio_small_03_1k.exr,zstd_22,6291456,1479078,3199.175292,42.553041,1.9665868312163746,147.84973887060153,4.253633682604974,22.568939208984375,True
ph_studio_small_03_1k.exr,xz_9,6291456,1191048,4378.152708,188.35575,1.4370115479306849,33.4019853389132,5.282285852459347,18.1739501953125,True
ph_studio_small_03_1k.exr,bzip2_9,6291456,1208088,704.517,268.897583,8.930169179735904,23.39722034615685,5.207779565727,18.4339599609375,True
ph_studio_small_03_1k.exr,lz4_9,6291456,2175869,539.220542,38.194167,11.667686057850519,164.72295363844432,2.89146819041036,33.20112609863281,True
ph_studio_small_03_1k.exr,zfp,6291456,2360160,27.144667,32.934958,231.77502969551998,191.02668963476438,2.665690461663616,36.01318359375,True
ph_studio_small_03_1k.exr,blosc_zstd9_shuf,6291456,1356919,363.266375,5.825459,17.31912566914568,1079.9931816531537,4.63657447496866,20.704940795898438,True
ph_studio_small_03_1k.exr,blosc_zstd9_bitshuf,6291456,1320359,211.751125,6.147666,29.71155879337123,1023.3893643538864,4.764958621102291,20.147079467773438,True
ph_studio_small_03_1k.exr,blosc_zstd9_noshuf,6291456,1480841,694.978833,7.339958,9.052730387257709,857.1514986870496,4.248569562836253,22.595840454101562,True
ph_studio_small_03_1k.exr,blosc_lz4hc9_shuf,6291456,1528846,56.247083,4.261459,111.85390716172783,1476.3619689876166,4.11516660278406,23.328338623046875,True
ph_studio_small_03_1k.exr,blosc_lz4_shuf,6291456,1737668,6.274666,4.249791,1002.675839638317,1480.415389839171,3.6206317892715987,26.51470947265625,True
ph_studio_small_03_1k.exr,planes_zstd19,6291456,1349503,1069.686875,116.8875,5.881586609165415,53.82488290022457,4.662054104362865,20.591781616210938,True
ph_studio_small_03_1k.exr,our_v0_passthrough,6291456,6291477,18.452542,10.211792,340.95334940844464,616.0971551320278,0.9999966621510339,96.00032043457031,True
ph_studio_small_03_1k.exr,our_v1a_rans_static,6291456,6291490,67.511291,82.792792,93.1911670893688,75.99038331742696,0.999994595874745,96.00051879882812,True
ph_studio_small_03_1k.exr,our_v1b_rans_order0,6291456,3159042,92.77175,77.742041,67.81650664129975,80.927332484106,1.9915708623057242,48.203155517578125,True
ph_studio_small_03_1k.exr,our_v1c_rans_order1,6291456,2499679,87.355583,137.227959,72.02122387529599,45.846750515323194,2.5169055706752745,38.14207458496094,True
ph_studio_small_03_1k.exr,our_v2a_bitshuf_order0,6291456,2525881,155.408084,114.088958,40.48345387232237,55.14517890504355,2.490796676486343,38.54188537597656,True
ph_studio_small_03_1k.exr,our_v2b_bitshuf_order1,6291456,1546344,154.470541,176.228333,40.72916401581063,35.70059304822455,4.068600518384008,23.5953369140625,True
ph_studio_small_03_1k.exr,our_v4a_pred_order0,6291456,1692331,119.059834,108.147459,52.84280843193516,58.1747926227282,3.7176273435870404,25.822921752929688,True
ph_studio_small_03_1k.exr,our_v4b_pred_order1,6291456,1724970,131.160667,156.045583,47.967551125673985,40.318065266865005,3.647284300596532,26.320953369140625,True
ph_studio_small_03_1k.exr,our_v4c_pred_bitshuf_order0,6291456,1794525,178.873292,166.563542,35.1726964358659,37.772107415919386,3.505917164709324,27.382278442382812,True
ph_studio_small_03_1k.exr,our_v4d_pred_bitshuf_order1,6291456,1524821,197.650709,240.202875,31.83118356534709,26.19225935576333,4.126029219167364,23.266921997070312,True
ph_studio_small_03_1k.exr,our_v3a_rct_order1,6291456,2452247,106.403083,136.411167,59.128512281923264,46.12126806304648,2.565588213585336,37.41831970214844,True
ph_studio_small_03_1k.exr,our_v3b_rct_bitshuf_order1,6291456,1572016,158.804,208.053167,39.61774262613032,30.23965503971396,4.002157738852531,23.987060546875,True
ph_studio_small_03_1k.exr,our_v3c_rct_pred_bitshuf_order1,6291456,1834437,188.085709,228.406375,33.4499416965273,27.54501051032398,3.429638630271849,27.991287231445312,True
synth_gradient_1k.exr,exr_none,6291456,6299999,21.925,5.535125,286.95352337514254,1136.6420812538108,0.9986439680387251,96.13035583496094,True
synth_gradient_1k.exr,exr_rle,6291456,6278636,28.520584,6.059959,220.5935194033895,1038.201083538684,1.0020418447573645,95.80438232421875,True
synth_gradient_1k.exr,exr_zips,6291456,2188209,31.110458,7.442458,202.22961680602708,845.346523957542,2.875162290256552,33.38941955566406,True
synth_gradient_1k.exr,exr_zip,6291456,417404,14.988667,4.477583,419.7475332529571,1405.1009216356235,15.072821535011643,6.36907958984375,True
synth_gradient_1k.exr,exr_piz,6291456,2136570,23.137459,12.779291,271.9164623911381,492.3165142729749,2.944652410171443,32.601470947265625,True
synth_gradient_1k.exr,jxl_e3_ll,6291456,2288842,229.985125,83.464333,27.355925736501437,75.37897655037871,2.748750678290594,34.924957275390625,False
synth_gradient_1k.exr,jxl_e7_ll,6291456,873883,433.336666,86.942,14.518632955929005,72.36382875940284,7.199426010118059,13.334396362304688,False
synth_gradient_1k.exr,jxl_e3_nl,6291456,268251,234.849791,83.230583,26.7892765550726,75.59067560538415,23.453616202735496,4.0931854248046875,False
synth_gradient_1k.exr,jxl_e7_nl,6291456,29963,511.43375,86.812542,12.301605046596944,72.47174031604789,209.97416814070687,0.4571990966796875,False
synth_gradient_1k.exr,zstd_3,6291456,2843480,82.25825,50.692334,76.48419459446316,124.11060023395252,2.2125902063668463,43.3880615234375,True
synth_gradient_1k.exr,zstd_19,6291456,1819300,1754.7975,42.250333,3.5852889008560815,148.90902753358182,3.4581740229758697,27.76031494140625,True
synth_gradient_1k.exr,zstd_22,6291456,1819300,2022.80675,42.993125,3.110260532796818,146.3363270290308,3.4581740229758697,27.76031494140625,True
synth_gradient_1k.exr,xz_9,6291456,659424,1756.218458,147.377792,3.58238804024687,42.68930830501247,9.54083563837531,10.06201171875,True
synth_gradient_1k.exr,bzip2_9,6291456,2824804,668.356541,414.7715,9.413323000604853,15.168486745111466,2.227218596405273,43.10308837890625,True
synth_gradient_1k.exr,lz4_9,6291456,4122817,371.74425,35.80325,16.924151483176942,175.72304190262057,1.5260090370249273,62.90919494628906,True
synth_gradient_1k.exr,zfp,6291456,3187120,43.605167,39.273292,144.28235075902816,160.19680754035082,1.9740254524460956,48.631591796875,True
synth_gradient_1k.exr,blosc_zstd9_shuf,6291456,3294282,376.126625,8.546375,16.72696262860945,736.1549194834067,1.9098109997869035,50.266754150390625,True
synth_gradient_1k.exr,blosc_zstd9_bitshuf,6291456,346098,841.7245,6.403542,7.474483634490858,982.4962497317891,18.178250091014682,5.281036376953125,True
synth_gradient_1k.exr,blosc_zstd9_noshuf,6291456,1784965,374.427875,7.292083,16.802851550515573,862.7789892133702,3.524694321737401,27.236404418945312,True
synth_gradient_1k.exr,blosc_lz4hc9_shuf,6291456,3950293,37.619458,5.596083,167.23941105158931,1124.2606658979148,1.5926555321339455,60.27668762207031,True
synth_gradient_1k.exr,blosc_lz4_shuf,6291456,4240820,6.545209,5.119584,961.2307261693248,1228.8998481126591,1.4835470498629981,64.70977783203125,True
synth_gradient_1k.exr,planes_zstd19,6291456,3175137,1064.640375,132.657417,5.90946590767798,47.42634179286033,1.9814754449965466,48.44874572753906,True
synth_gradient_1k.exr,our_v0_passthrough,6291456,6291477,11.868041,12.081417,530.117481056899,520.75480881092,0.9999966621510339,96.00032043457031,True
synth_gradient_1k.exr,our_v1a_rans_static,6291456,6291490,69.783875,79.035417,90.15630043473512,79.60299621117962,0.999994595874745,96.00051879882812,True
synth_gradient_1k.exr,our_v1b_rans_order0,6291456,5568084,91.867959,83.3695,68.48368101875433,75.46472031138487,1.1299139883665548,84.96221923828125,True
synth_gradient_1k.exr,our_v1c_rans_order1,6291456,4387581,101.834583,223.820958,61.781133821699854,28.109324775564584,1.4339236130341526,66.94917297363281,True
synth_gradient_1k.exr,our_v2a_bitshuf_order0,6291456,4338117,155.536375,129.022417,40.45006192281387,48.762503030771775,1.4502734711857703,66.19441223144531,True
synth_gradient_1k.exr,our_v2b_bitshuf_order1,6291456,1869648,157.1745,184.767625,40.02847790194975,34.05064063577155,3.3650483941362226,28.528564453125,True
synth_gradient_1k.exr,our_v4a_pred_order0,6291456,1373336,98.001917,85.318,64.19727483494022,73.74125038092784,4.581148386119638,20.9554443359375,True
synth_gradient_1k.exr,our_v4b_pred_order1,6291456,1072960,106.835791,126.037791,58.88902905207114,49.91721887604329,5.863644497464957,16.3720703125,True
synth_gradient_1k.exr,our_v4c_pred_bitshuf_order0,6291456,1850614,172.533666,136.515625,36.46509197804908,46.085977337758955,3.3996587078666862,28.238128662109375,True
synth_gradient_1k.exr,our_v4d_pred_bitshuf_order1,6291456,976573,172.713083,160.141125,36.42721148113603,39.28694768442522,6.442381675512225,14.901321411132812,True
synth_gradient_1k.exr,our_v3a_rct_order1,6291456,5172173,101.360041,181.006875,62.07037741825697,34.758105182468896,1.21640478769755,78.92109680175781,True
synth_gradient_1k.exr,our_v3b_rct_bitshuf_order1,6291456,1870042,156.497042,171.01,40.20175665684467,36.78998888953863,3.3643394105586935,28.534576416015625,True
synth_gradient_1k.exr,our_v3c_rct_pred_bitshuf_order1,6291456,2342532,181.207,205.97225,34.71971833317697,30.545163244077784,2.6857502907110766,35.74420166015625,True
synth_mixed_1k.exr,exr_none,6291456,6299999,22.071833,4.784833,285.04456335819503,1314.8747302152449,0.9986439680387251,96.13035583496094,True
synth_mixed_1k.exr,exr_rle,6291456,6299999,27.795666,5.576875,226.34665418702326,1128.1328701109492,0.9986439680387251,96.13035583496094,True
synth_mixed_1k.exr,exr_zips,6291456,6275729,57.376583,11.336708,109.65198119239692,554.963222127623,1.0025060036849902,95.76002502441406,True
synth_mixed_1k.exr,exr_zip,6291456,5978893,39.995875,8.267125,157.30262183287653,761.0210321000347,1.0522777377016113,91.23066711425781,True
synth_mixed_1k.exr,exr_piz,6291456,5267263,81.609875,12.68725,77.09184703444284,495.88807661234705,1.1944450087265435,80.37205505371094,True
synth_mixed_1k.exr,jxl_e3_ll,6291456,3982713,227.158875,133.095458,27.69628085189276,47.2702532042829,1.579691029707639,60.77137756347656,False
synth_mixed_1k.exr,jxl_e7_ll,6291456,3703998,708.09825,137.846625,8.885004305546582,45.64098685767606,1.6985581525691968,56.518524169921875,False
synth_mixed_1k.exr,jxl_e3_nl,6291456,1420754,247.0145,134.058291,25.4699865797352,46.93074895308042,4.428251477736469,21.678985595703125,False
synth_mixed_1k.exr,jxl_e7_nl,6291456,1360349,2146.819625,143.203334,2.9305936682966554,43.93372573294976,4.624883761446511,20.757278442382812,False
synth_mixed_1k.exr,zstd_3,6291456,5474314,43.70975,36.8525,143.93713073170176,170.71992402143684,1.1492683832166002,83.53140258789062,True
synth_mixed_1k.exr,zstd_19,6291456,5468877,1369.192709,40.296959,4.595011322106011,156.12731471871115,1.1504109527422175,83.44844055175781,True
synth_mixed_1k.exr,zstd_22,6291456,5468877,1477.919375,39.113625,4.256968347816674,160.85075213560492,1.1504109527422175,83.44844055175781,True
synth_mixed_1k.exr,xz_9,6291456,4430676,2025.096,404.794792,3.1067445691463518,15.542334349005165,1.419976545339808,67.60675048828125,True
synth_mixed_1k.exr,bzip2_9,6291456,5554087,1104.639334,530.611291,5.695484314521069,11.85699608491746,1.132761514178658,84.74864196777344,True
synth_mixed_1k.exr,lz4_9,6291456,6291479,181.070917,29.721833,34.745811774952244,211.67792713188317,0.9999963442618183,96.00035095214844,True
synth_mixed_1k.exr,zfp,6291456,6917144,48.477667,71.988292,129.78050284474293,87.39554481998267,0.9095453267996155,105.5472412109375,True
synth_mixed_1k.exr,blosc_zstd9_shuf,6291456,4470912,341.177833,5.834041,18.440400845151036,1078.4044884154912,1.4071974576999056,68.220703125,True
synth_mixed_1k.exr,blosc_zstd9_bitshuf,6291456,4233061,510.37475,5.555333,12.327130211672895,1132.507448248377,1.4862663212271214,64.59138488769531,True
synth_mixed_1k.exr,blosc_zstd9_noshuf,6291456,5467102,188.047041,4.718375,33.45681998793057,1333.3946538797784,1.1507844558232132,83.42135620117188,True
synth_mixed_1k.exr,blosc_lz4hc9_shuf,6291456,4715976,40.998875,3.134167,153.45435697930736,2007.3773988431376,1.3340729469361168,71.9600830078125,True
synth_mixed_1k.exr,blosc_lz4_shuf,6291456,4802006,2.932042,3.679958,2145.759167160634,1709.654294967497,1.3101724570939728,73.27279663085938,True
synth_mixed_1k.exr,planes_zstd19,6291456,4468900,877.050584,170.901833,7.173424332387197,36.81327396880524,1.4078310098682003,68.19000244140625,True
synth_mixed_1k.exr,our_v0_passthrough,6291456,6291477,13.444792,8.237416,467.9474401686542,763.765724591304,0.9999966621510339,96.00032043457031,True
synth_mixed_1k.exr,our_v1a_rans_static,6291456,6291490,64.511625,77.548708,97.52437642052888,81.12908857230735,0.999994595874745,96.00051879882812,True
synth_mixed_1k.exr,our_v1b_rans_order0,6291456,5575595,79.697208,81.850917,78.94198752859698,76.86481997507738,1.128391857729982,85.07682800292969,True
synth_mixed_1k.exr,our_v1c_rans_order1,6291456,5521446,87.629417,241.1145,71.7961640666855,26.093229565206574,1.1394580332760658,84.25057983398438,True
synth_mixed_1k.exr,our_v2a_bitshuf_order0,6291456,5458175,143.546834,122.000917,43.8285946452849,51.56892386308867,1.1526665964356217,83.28514099121094,True
synth_mixed_1k.exr,our_v2b_bitshuf_order1,6291456,4483681,166.322291,253.711875,37.826895975116166,24.797641024883053,1.403189923636405,68.41554260253906,True
synth_mixed_1k.exr,our_v4a_pred_order0,6291456,4932359,115.453416,122.597542,54.493459076169735,51.31796198654619,1.2755470556786317,75.26182556152344,True
synth_mixed_1k.exr,our_v4b_pred_order1,6291456,4753645,125.694584,278.081791,50.05351702345425,22.624480291843344,1.323501439421749,72.53486633300781,True
synth_mixed_1k.exr,our_v4c_pred_bitshuf_order0,6291456,4949862,189.833208,159.045459,33.142020125372376,39.55759591979297,1.2710366470822823,75.52890014648438,True
synth_mixed_1k.exr,our_v4d_pred_bitshuf_order1,6291456,4434080,185.21975,282.851083,33.96752236195114,22.242997740263206,1.4188864431855086,67.65869140625,True
synth_mixed_1k.exr,our_v3a_rct_order1,6291456,5794263,92.499708,253.834083,68.01595525036684,24.78570224157014,1.0858078067909587,88.41343688964844,True
synth_mixed_1k.exr,our_v3b_rct_bitshuf_order1,6291456,4518553,163.503625,279.037125,38.47900008333149,22.547021296897324,1.3923607845254886,68.94764709472656,True
synth_mixed_1k.exr,our_v3c_rct_pred_bitshuf_order1,6291456,4540322,193.842833,320.5475,32.456479832813834,19.62721905489826,1.3856849800520756,69.27981567382812,True
synth_noise_1k.exr,exr_none,6291456,6299999,18.565292,4.978917,338.88268495857756,1263.6193774670273,0.9986439680387251,96.13035583496094,True
synth_noise_1k.exr,exr_rle,6291456,6299999,21.756792,5.166208,289.17204337845396,1217.8092713262804,0.9986439680387251,96.13035583496094,True
synth_noise_1k.exr,exr_zips,6291456,6299999,54.253834,4.354708,115.96334371502667,1444.7480749570352,0.9986439680387251,96.13035583496094,True
synth_noise_1k.exr,exr_zip,6291456,6249926,34.43125,10.152042,182.72516972227265,619.723204454828,1.0066448786753635,95.36630249023438,True
synth_noise_1k.exr,exr_piz,6291456,6292063,89.799209,5.101667,70.06137437134886,1233.2157312501972,0.9999035292558259,96.00926208496094,True
synth_noise_1k.exr,jxl_e3_ll,6291456,5163708,249.376708,132.487875,25.228723445976357,47.487032303899504,1.2183988715086136,78.79193115234375,False
synth_noise_1k.exr,jxl_e7_ll,6291456,4928987,506.614291,140.274667,12.418631119902617,44.8509779745191,1.2764196781204737,75.21037292480469,False
synth_noise_1k.exr,jxl_e3_nl,6291456,2515889,250.394083,147.823208,25.126216740512994,42.56067829349232,2.5006890208590282,38.38941955566406,False
synth_noise_1k.exr,jxl_e7_nl,6291456,2475161,1648.776083,172.183459,3.815834099529451,36.5392589772517,2.5418370764568445,37.76795959472656,False
synth_noise_1k.exr,zstd_3,6291456,5572913,45.992083,44.172167,136.79432610173365,142.43032269619013,1.1289349035235252,85.03590393066406,True
